SMI,canonical_smi,lambda_max_exp_nm,HeavyAtomCount,LargestConjugatedSystemSize,TPSA,NumHDonors,NumRotatableBonds,FractionCSP3,MolLogP_clipped,NumDonorGroups,NumAcceptorGroups,HasPushPull
O=c1[nH]c(=O)n(cc1F)C1CCCO1,O=c1[nH]c(=O)n(C2CCCO2)cc1F,205.0,14,8,64.09,1,1,0.5,-0.015300000000000313,1,1,1
CN(c1c(C)c(C)c(c(c1C)C)N(C)C)C,Cc1c(C)c(N(C)C)c(C)c(C)c1N(C)C,264.0,16,8,6.48,0,2,0.5714285714285714,3.0522800000000014,2,0,0
N#CC(c1ccccc1)NC(Cc1ccccc1)C,CC(Cc1ccccc1)NC(C#N)c1ccccc1,495.0,19,6,35.82,1,5,0.23529411764705882,3.472080000000002,1,1,1
POS,POS,427.0,3,0,9.23,1,0,0.0,0.6378999999999997,1,0,0
Cc1[nH]c2c(c1N=Nc1nncs1)cccc2,Cc1[nH]c2ccccc2c1N=Nc1nncs1,469.0,17,16,66.28999999999999,1,2,0.09090909090909091,3.743220000000001,1,0,0
Cn1c(C)c(c2c1cccc2)N=Nc1nncs1,Cc1c(N=Nc2nncs2)c2ccccc2n1C,441.0,18,16,55.43,0,2,0.16666666666666666,3.7536200000000024,1,0,0
c1ccc(cc1)c1[nH]c2c(c1N=Nc1nncs1)cccc2,c1ccc(-c2[nH]c3ccccc3c2N=Nc2nncs2)cc1,496.0,22,22,66.28999999999999,1,3,0.0,5.101800000000002,1,0,0
Cn1c(c2ccccc2)c(c2c1cccc2)N=Nc1nncs1,Cn1c(-c2ccccc2)c(N=Nc2nncs2)c2ccccc21,452.0,23,22,55.43,0,3,0.058823529411764705,5.112200000000003,1,0,0
CSc1nnc(s1)N=Nc1c(C)[nH]c2c1cccc2,CSc1nnc(N=Nc2c(C)[nH]c3ccccc23)s1,462.0,19,16,66.28999999999999,1,3,0.16666666666666666,4.4651200000000015,2,0,0
CSc1nnc(s1)N=Nc1c2ccccc2n(c1C)C,CSc1nnc(N=Nc2c(C)n(C)c3ccccc23)s1,460.0,20,16,55.43,0,3,0.23076923076923078,4.475520000000002,2,0,0
CSc1nnc(s1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,CSc1nnc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)s1,509.0,24,22,66.28999999999999,1,4,0.058823529411764705,5.823700000000003,2,0,0
CSc1nnc(s1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,CSc1nnc(N=Nc2c(-c3ccccc3)n(C)c3ccccc23)s1,466.0,25,22,55.43,0,4,0.1111111111111111,5.834100000000004,2,0,0
O=CN(C)C,CN(C)C=O,469.0,5,3,20.310000000000002,0,1,0.6666666666666666,-0.2956000000000001,0,1,0
CCc1nnc(s1)N=Nc1c2ccccc2n(c1C)C,CCc1nnc(N=Nc2c(C)n(C)c3ccccc23)s1,442.0,20,16,55.43,0,3,0.2857142857142857,4.316020000000003,1,0,0
CCc1nnc(s1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,CCc1nnc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)s1,499.0,24,22,66.28999999999999,1,4,0.1111111111111111,5.664200000000003,1,0,0
CCc1nnc(s1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,CCc1nnc(N=Nc2c(-c3ccccc3)n(C)c3ccccc23)s1,450.0,25,22,55.43,0,4,0.15789473684210525,5.674600000000003,1,0,0
Cc1[nH]c2c(c1N=Nc1n[nH]c(n1)S)cccc2,Cc1[nH]c2ccccc2c1N=Nc1n[nH]c(S)n1,388.0,18,16,82.08,3,2,0.09090909090909091,3.2985200000000003,0,0,0
Sc1[nH]nc(n1)N=Nc1c(C)n(c2c1cccc2)C,Cc1c(N=Nc2n[nH]c(S)n2)c2ccccc2n1C,402.0,19,16,71.22,2,2,0.16666666666666666,3.3089200000000014,0,0,0
Sc1[nH]nc(n1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,Sc1nc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)n[nH]1,411.0,23,22,82.07999999999998,3,3,0.0,4.6571000000000025,0,0,0
Sc1[nH]nc(n1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,Cn1c(-c2ccccc2)c(N=Nc2n[nH]c(S)n2)c2ccccc21,394.0,24,22,71.22,2,3,0.058823529411764705,4.667500000000003,0,0,0
NC(=N)c1ccc(cc1)OCCOCCOc1ccc(cc1)C(=N)N,N=C(N)c1ccc(OCCOCCOc2ccc(C(=N)N)cc2)cc1,327.0,25,10,127.43000000000002,4,10,0.2222222222222222,1.7291399999999992,5,0,0
O=C(c1cccc(c1O)O)c1ccccc1,O=C(c1ccccc1)c1cccc(O)c1O,327.0,16,16,57.53,2,2,0.0,2.328800000000001,2,1,1
COC(=O)C1=C(C)NC2=C(C1c1ccccc1Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1ccccc1Cl,367.0,25,10,55.4,1,2,0.4,4.1170000000000035,2,3,1
COC(=O)C1=C(C)NC2=C(C1c1cccc(c1)Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1,362.0,25,10,55.4,1,2,0.4,4.1170000000000035,2,3,1
COC(=O)C1=C(C)NC2=C(C1c1cccc(c1Cl)Cl)C(=O)C(CC2)(C)C,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1Cl,367.0,26,10,55.4,1,2,0.4,4.770400000000005,2,4,1
c1ccc2c(c1)NCC2,c1ccc2c(c1)CCN2,409.0,9,7,12.03,1,0,0.25,1.6545999999999996,1,0,0
OC(=O)C=Cc1ccccc1,O=C(O)C=Cc1ccccc1,215.0,11,11,37.3,1,2,0.0,1.7844,1,1,1
OC(=O)c1cc(O)c(c(c1)O)O,O=C(O)c1cc(O)c(O)c(O)c1,226.0,12,12,97.99000000000001,4,1,0.0,0.5015999999999998,4,1,1
COc1cc(ccc1O)C(=O)O,COc1cc(C(=O)O)ccc1O,261.0,12,11,66.76,2,2,0.125,1.0989999999999998,3,1,1
OC(=O)C=Cc1ccc(cc1)O,O=C(O)C=Cc1ccc(O)cc1,230.0,12,12,57.53,2,2,0.0,1.49,2,1,1
COc1cc(C=CC(=O)O)ccc1O,COc1cc(C=CC(=O)O)ccc1O,235.0,14,13,66.76,2,3,0.1,1.4986,3,1,1
Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,224.0,20,20,90.9,3,1,0.0,2.576800000000001,3,0,0
Oc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,253.0,21,21,111.13000000000001,4,1,0.0,2.2824000000000004,4,0,0
OCCc1ccc(cc1)O,OCCc1ccc(O)cc1,225.0,10,7,40.46,2,2,0.25,0.927,2,0,0
OC(=O)COc1cc2cc(oc2cc1N(CC(=O)O)CC(=O)O)c1ncc(o1)C(=O)O,O=C(O)COc1cc2cc(-c3ncc(C(=O)O)o3)oc2cc1N(CC(=O)O)CC(=O)O,369.0,31,19,200.83999999999997,4,10,0.16666666666666666,1.2249999999999999,6,4,1
CNc1ccccc1,CNc1ccccc1,260.0,8,7,12.03,1,1,0.14285714285714285,1.7283,1,0,0
Nc1ccccc1,Nc1ccccc1,243.0,7,7,26.02,1,0,0.0,1.2688000000000001,1,0,0
OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,287.0,20,16,49.33,2,3,0.07142857142857142,4.1472000000000016,2,2,1
OC(=O)c1ccccc1C(=O)Nc1cccc2c1cccc2,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,285.0,22,22,66.39999999999999,2,3,0.0,3.790300000000002,1,2,1
OCCNCCO,OCCNCCO,455.0,7,0,52.489999999999995,3,4,1.0,-1.4393999999999998,3,0,0
CCc1cccc(c1NC(=O)n1cc2c(c1)C(=NC(=O)c1ccc(cc1)N1CCN(CC1)C)N=N2)CC,CCc1cccc(CC)c1NC(=O)n1cc2c(c1)C(=NC(=O)c1ccc(N3CCN(C)CC3)cc1)N=N2,435.0,37,27,94.66,1,5,0.32142857142857145,5.129200000000004,2,2,1
C[Si](N1CCCC1)(C)C,C[Si](C)(C)N1CCCC1,445.0,9,0,3.24,0,1,1.0,1.9170999999999998,1,0,0
CN([Si](C)(C)C)C,CN(C)[Si](C)(C)C,435.0,7,0,3.24,0,1,1.0,1.3829,1,0,0
CCCNCCC,CCCNCCC,445.0,7,0,12.03,1,4,1.0,1.396,1,0,0
CCN(CC)CC,CCN(CC)CC,444.0,7,0,3.24,0,3,1.0,1.3481,1,0,0
CN1CCCCC1,CN1CCCCC1,435.0,7,0,3.24,0,0,1.0,1.1021,1,0,0
C[Si](N[Si](C)(C)C)(C)C,C[Si](C)(C)N[Si](C)(C)C,440.0,9,0,12.03,1,2,1.0,2.2458,1,0,0
CN([Si](C)(C)C)[Si](C)(C)C,CN([Si](C)(C)C)[Si](C)(C)C,440.0,10,0,3.24,0,2,1.0,2.588000000000001,1,0,0
OC(=O)Cc1ccc(cc1)[N+](=O)[O-],O=C(O)Cc1ccc([N+](=O)[O-])cc1,545.0,13,9,80.44,1,3,0.125,1.2219,1,1,1
Oc1ccc(cc1)[N+](=O)[O-],O=[N+]([O-])c1ccc(O)cc1,547.0,10,10,63.370000000000005,1,1,0.0,1.3003999999999998,1,0,0
Nc1ccc(cc1)[N+](=O)[O-],Nc1ccc([N+](=O)[O-])cc1,545.0,10,10,69.16,1,1,0.0,1.177,1,0,0
O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,526.0,14,14,17.07,0,2,0.0,2.917600000000001,0,1,0
Brc1ccc(cc1)c1ccc(cc1)c1ccccc1,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,461.0,19,18,0.0,0,2,0.0,5.783100000000005,0,1,0
CCOc1ccccc1C(=O)C(=O)c1ccccc1OCC,CCOc1ccccc1C(=O)C(=O)c1ccccc1OCC,476.0,22,18,52.60000000000001,0,7,0.2222222222222222,3.5496000000000025,2,2,1
c1ccc2c(c1)cccc2,c1ccc2ccccc2c1,413.0,10,10,0.0,0,0,0.0,2.839800000000001,0,0,0
OC1c2ccccc2C=Cc2c1cccc2,OC1c2ccccc2C=Cc2ccccc21,423.0,16,14,20.23,1,0,0.06666666666666667,3.252100000000002,1,0,0
c1ccc(cc1)C1=Cc2c(C1)cccc2,C1=C(c2ccccc2)Cc2ccccc21,380.0,15,14,0.0,0,1,0.06666666666666667,3.7833000000000023,0,0,0
O=c1c2ccccc2sc2c1cccc2,O=c1c2ccccc2sc2ccccc12,635.0,15,15,17.07,0,0,0.0,3.4147000000000016,1,0,0
O=c1c2ccccc2oc2c1cccc2,O=c1c2ccccc2oc2ccccc12,633.0,15,15,30.21,0,0,0.0,2.946200000000001,0,0,0
O=C(C(=O)c1ccccc1)c1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1,484.0,16,16,34.14,0,3,0.0,2.752200000000001,0,2,0
CCC(c1ccc2c(c1)c(=O)c1c(o2)cccc1)(C)C,CCC(C)(C)c1ccc2oc3ccccc3c(=O)c2c1,642.0,20,15,30.21,0,2,0.2777777777777778,4.633800000000004,0,0,0
CCC(c1c2c(ccc1C(CC)(C)C)oc1c(c2=O)cccc1)(C)C,CCC(C)(C)c1ccc2oc3ccccc3c(=O)c2c1C(C)(C)CC,654.0,25,15,30.21,0,4,0.43478260869565216,6.321400000000006,0,0,0
O=c1oc2ccccc2cc1C(=O)c1ccccc1,O=C(c1ccccc1)c1cc2ccccc2oc1=O,414.0,19,19,47.28,0,2,0.0,3.024000000000002,0,1,0
COC(=O)c1ccccc1C(=O)OC,COC(=O)c1ccccc1C(=O)OC,305.0,14,12,52.60000000000001,0,2,0.2,1.2597999999999998,2,2,1
COC(=O)c1cc(ccc1C(=O)OC)C(=O)OC,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,311.0,18,15,78.90000000000002,0,3,0.25,1.0464,3,3,1
c1ccc2c(c1)oc1c2cccc1,c1ccc2c(c1)oc1ccccc12,393.0,13,13,13.14,0,0,0.0,3.586000000000001,0,0,0
Clc1ccccc1c1ccccc1,Clc1ccccc1-c1ccccc1,356.0,13,12,0.0,0,1,0.0,4.007000000000002,0,1,0
[O-]C(=O)Cc1ccccc1c1ccccc1,O=C([O-])Cc1ccccc1-c1ccccc1,371.0,16,12,40.129999999999995,0,3,0.07142857142857142,1.6459999999999992,0,1,0
Brc1ccc(cc1)c1ccc(cc1)Br,Brc1ccc(-c2ccc(Br)cc2)cc1,399.0,14,12,0.0,0,1,0.0,4.878600000000002,0,2,0
Brc1ccc2c(c1)Cc1c2ccc(c1)Br,Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,411.0,15,12,0.0,0,0,0.07692307692307693,4.782800000000002,0,2,0
c1ccc(cc1)C#Cc1ccccc1,C(#Cc1ccccc1)c1ccccc1,406.0,14,14,0.0,0,0,0.0,3.086400000000001,0,0,0
c1ccc2c(n1)c1ncccc1cc2,c1cnc2c(c1)ccc1cccnc12,440.0,14,14,25.78,0,0,0.0,2.7830000000000004,0,0,0
c1ccc2c(c1)cnc1c2cccc1,c1ccc2c(c1)cnc1ccccc12,462.0,14,14,12.89,0,0,0.0,3.388000000000001,0,0,0
Brc1ccccc1c1ccc(cc1)c1ccccc1,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,466.0,19,18,0.0,0,2,0.0,5.783100000000004,0,1,0
CCOC(=O)c1ccc2c(c1)cccc2,CCOC(=O)c1ccc2ccccc2c1,425.0,15,13,26.3,0,2,0.15384615384615385,3.0165000000000015,1,1,1
N#Cc1cc2ccccc2c2c1cccc2,N#Cc1cc2ccccc2c2ccccc12,489.0,16,16,23.79,0,0,0.0,3.8646800000000017,0,1,0
CCOC(=O)c1cccc2c1cccc2,CCOC(=O)c1cccc2ccccc12,443.0,15,13,26.3,0,2,0.15384615384615385,3.0165000000000015,1,1,1
N#Cc1cccc2c1cccc2,N#Cc1cccc2ccccc12,443.0,12,12,23.79,0,0,0.0,2.711480000000001,0,1,0
c1ccc(cc1)c1ncc(o1)c1ccccc1,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,493.0,17,17,26.03,0,2,0.0,4.008600000000002,0,0,0
c1ccc2c(c1)c1cccc3c1c2ccc3,c1ccc2c(c1)-c1cccc3cccc-2c13,394.0,16,16,0.0,0,0,0.0,4.487200000000002,0,0,0
Cc1cc(C)c(c(c1)C)Nc1c(cc2c3c1cccc3c(=O)n(c2=O)c1c(C)cc(cc1C)C)[N+](=O)[O-],Cc1cc(C)c(Nc2c([N+](=O)[O-])cc3c4c(cccc24)C(=O)N(c2c(C)cc(C)cc2C)C3=O)c(C)c1,442.0,37,31,92.55000000000001,1,4,0.2,7.142720000000006,1,2,1
CC(c1cccc(c1Nc1c2cccc3c2c(cc1[N+](=O)[O-])c(=O)n(c3=O)c1c(cccc1C(C)C)C(C)C)C(C)C)C,CC(C)c1cccc(C(C)C)c1Nc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(c1c(C(C)C)cccc1C(C)C)C2=O,441.0,43,31,92.55000000000001,1,8,0.3333333333333333,9.785799999999997,1,2,1
CNc1c2cccc3c2c(cc1[N+](=O)[O-])c(=O)n(c3=O)C,CNc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(C)C2=O,441.0,21,19,92.55000000000001,1,2,0.14285714285714285,2.0154999999999994,1,2,1
[O-][N+](=O)c1cc2c3c(c1NC(C)(C)C)cccc3c(=O)n(c2=O)C(C)(C)C,CC(C)(C)Nc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(C(C)(C)C)C2=O,387.0,27,19,92.55000000000001,1,2,0.4,4.352900000000003,1,2,1
N#CCC#N,N#CCC#N,380.0,5,0,47.58,0,0,0.3333333333333333,0.42366000000000004,0,2,0
O=c1cc[nH]c2c1cccc2,O=c1cc[nH]c2ccccc12,290.0,11,11,32.86,1,0,0.0,1.5281,0,0,0
O=C1CC=NC=C1,O=C1C=CN=CC1,313.0,7,6,29.43,0,0,0.2,0.5437,0,1,0
CCOC(=O)c1c[nH]c2c(c1=O)cc(cc2[N+](=O)[O-])F,CCOC(=O)c1c[nH]c2c([N+](=O)[O-])cc(F)cc2c1=O,268.0,20,17,102.30000000000001,1,3,0.16666666666666666,1.7521,1,2,1
Brc1nc2cscc2nc1Br,Brc1nc2cscc2nc1Br,360.0,11,9,25.78,0,0,0.0,3.2163000000000004,1,2,1
CCCCCCC(=O)N,CCCCCCC(N)=O,531.0,9,3,43.09,1,5,0.8571428571428571,1.4421,0,1,0
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1CNc2c1[nH]cnc2=O,O=c1nc[nH]c2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,561.0,19,9,130.94,5,2,0.6,-2.601699999999999,6,0,0
N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,385.0,41,41,64.33,1,8,0.0,10.333479999999994,5,2,1
Cc1cc(sc1c1ccc(s1)c1sc(cc1C)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Cc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C)s1,381.0,43,41,64.33,1,8,0.05555555555555555,10.950319999999989,5,2,1
OCCC(=C(N(Cc1cnc(nc1N)C)C=O)C)SSCCC,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,475.0,23,7,92.33999999999999,2,10,0.5333333333333333,2.7309200000000002,4,1,1
NC1NC(N)C2C(N1)CC[C@@H](C2)CN1CCC2C1CCCC2,NC1NC(N)C2C[C@@H](CN3CCC4CCCCC43)CCC2N1,370.0,22,0,79.33999999999999,4,2,1.0,0.7557000000000007,5,0,0
Cc1ccc(cc1)C(C)(C)C,Cc1ccc(C(C)(C)C)cc1,370.0,11,6,0.0,0,0,0.45454545454545453,3.2925200000000014,0,0,0
c1ccc(cc1)C(=C(c1ccccc1)c1ccccc1)c1ccccc1,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,299.0,26,26,0.0,0,4,0.0,6.694000000000006,0,0,0
CN1[C@@H]2CC[C@H]1CC(=O)C2,CN1[C@@H]2CC[C@H]1CC(=O)C2,349.0,10,0,20.310000000000002,0,0,0.875,0.8120999999999999,1,1,1
CO[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc(nc1=O)N)COP(=O)(O)O,CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1ccc(N)nc1=O,471.2,22,8,166.36,4,5,0.6,-1.7918999999999992,7,0,0
Oc1ccc(c2c1C(=O)c1c(C2=O)c(O)ccc1N)NC(=O)c1ccccc1,Nc1ccc(O)c2c1C(=O)c1c(O)ccc(NC(=O)c3ccccc3)c1C2=O,240.0,28,28,129.72,4,2,0.0,2.707700000000001,3,3,1
C[C@H](CNc1ncnc2c1c(c1ccccc1)c([nH]2)c1ccccc1)O,C[C@@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,460.0,26,22,73.83,3,5,0.14285714285714285,4.084600000000002,2,0,0
OC[C@@H](CNc1ncnc2c1c(c1ccccc1)c([nH]2)c1ccccc1)O,OC[C@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,470.0,27,22,94.06,4,6,0.14285714285714285,3.0570000000000013,3,0,0
COC(=O)c1c(C(=O)OC)c2n(c1C)nc(cc2)C,COC(=O)c1c(C(=O)OC)c2ccc(C)nn2c1C,380.4,19,15,69.9,0,2,0.3076923076923077,1.5243399999999998,2,2,1
COC(=O)c1c(C(=O)OC)c2n(c1CC)nc(cc2)c1ccccc1,CCc1c(C(=O)OC)c(C(=O)OC)c2ccc(-c3ccccc3)nn12,386.0,25,21,69.9,0,4,0.21052631578947367,3.1369000000000016,2,2,1
COc1cc(OC)cc2c1cc(c1ccccc1)c(=O)o2,COc1cc(OC)c2cc(-c3ccccc3)c(=O)oc2c1,348.0,21,19,48.67,0,3,0.11764705882352941,3.4772000000000025,2,0,0
COc1ccc2c(c1)oc(=O)c(c2)c1cscc1,COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,372.0,18,17,39.44,0,2,0.07142857142857142,3.530100000000002,2,0,0
N=C1Cc2ccccc2OC1=O,N=C1Cc2ccccc2OC1=O,366.0,12,11,50.15,1,0,0.1111111111111111,1.16787,1,1,1
N=C1C(=O)Oc2c(C1=N)cccc2,N=C1C(=N)c2ccccc2OC1=O,374.0,13,13,74.0,2,0,0.0,0.9932399999999999,1,1,1
CCN(c1ccc2c(c1)[o+]c1c(c2c2ccccc2C(=O)O)ccc(c1)N(CC)CC)CC.[Cl-],CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],544.5,34,25,55.08000000000001,1,8,0.2857142857142857,3.9287000000000027,3,1,1
SCCC(=O)Nc1ccc2c(c1)c(ncn2)Nc1ccccc1,O=C(CCS)Nc1ccc2ncnc(Nc3ccccc3)c2c1,545.0,23,20,66.91,3,5,0.11764705882352941,3.631800000000001,1,1,1
c1ccc(cc1)B1C=CC(C1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C1=CC(c2ccccc2)(c2ccccc2)C(c2ccccc2)(c2ccccc2)B1c1ccccc1,560.0,35,6,0.0,0,5,0.058823529411764705,7.009200000000008,0,0,0
Oc1ccc(cc1C=Nc1nccc(c1)C(=O)O)N=Nc1ccc(cc1)[N+](=O)[O-],O=C(O)c1ccnc(N=Cc2cc(N=Nc3ccc([N+](=O)[O-])cc3)ccc2O)c1,448.0,29,29,150.64,2,6,0.0,4.559600000000003,2,1,1
Oc1ccc(cc1C=Nc1c(cc(cc1C(C)C)S(=O)(=O)O)C(C)C)N=Nc1ccc(cc1)[N+](=O)[O-],CC(C)c1cc(S(=O)(=O)O)cc(C(C)C)c1N=Cc1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,380.0,36,26,154.82,2,8,0.24,6.959900000000007,2,1,1
N#CC(=C(c1ccccc1)C=Cc1cc2c3ccccc3n(c2cc1OC)C)C#N,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,476.0,30,28,61.739999999999995,0,4,0.07692307692307693,5.854260000000005,1,2,1
N#CC(=Cc1cc2c(cc1OC)n(c1c2cccc1)C)c1nc2c(s1)cccc2,COc1cc2c(cc1C=C(C#N)c1nc3ccccc3s1)c1ccccc1n2C,443.0,29,27,50.839999999999996,0,3,0.08333333333333333,6.013980000000004,2,1,1
S=C=S,S=C=S,419.0,3,3,0.0,0,0,0.0,1.0181,0,0,0
COc1ccc2c(c1c1c(OC)ccc3c1ccc(c3)C(C)(C)C)ccc(c2)C(C)(C)C,COc1ccc2cc(C(C)(C)C)ccc2c1-c1c(OC)ccc2cc(C(C)(C)C)ccc12,342.0,32,22,18.46,0,3,0.3333333333333333,8.272200000000005,2,0,0
c1cc2cccc3c2c(c1)c1cccc2c1c3ccc2,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,450.0,20,20,0.0,0,0,0.0,5.737200000000003,0,0,0
CC[NH+](CCON=C(c1ccc(cc1)C)C)CC.[Cl-],CC[NH+](CC)CCON=C(C)c1ccc(C)cc1.[Cl-],370.0,19,9,26.03,1,7,0.5333333333333333,-1.335679999999996,1,0,0
CCN(C(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,550.0,24,11,39.34,1,3,0.45,2.9060000000000015,1,1,1
OC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,343.0,33,21,207.35,7,4,0.23809523809523808,-0.15220000000000028,9,1,1
OC(=O)C=Cc1ccc(c(c1)O)O,O=C(O)C=Cc1ccc(O)c(O)c1,324.5,13,13,77.76,3,2,0.0,1.1956,3,1,1
OC(=O)C(C(C(=O)C=Cc1ccc(cc1)O)(C(=O)O)O)O,O=C(O)C(O)C(O)(C(=O)O)C(=O)C=Cc1ccc(O)cc1,314.9,21,11,152.36,5,6,0.15384615384615385,-0.7642999999999998,5,3,1
O=C(O[C@@H](C(=O)O)Cc1ccc(c(c1)O)O)C=Cc1ccc(c(c1)O)O,O=C(C=Cc1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,329.0,26,13,144.52,5,6,0.1111111111111111,1.7612999999999996,6,2,1
c1ccc(cc1)c1nc(nnc1c1ccccc1)c1ccc(cc1)c1nnc(c(n1)c1ccccc1)c1ccccc1,c1ccc(-c2nnc(-c3ccc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nc2-c2ccccc2)cc1,276.0,42,42,77.34,0,6,0.0,8.058600000000007,0,0,0
c1ccc2c(c1)oc(n2)c1ccc(cc1)c1nc2c([nH]1)c1ccccc1c1c2cccc1,c1ccc2oc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc2c1,376.0,32,32,54.71,1,2,0.0,7.344500000000004,0,0,0
c1ccc(cc1)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)c1nc2c(o1)cccc2,c1ccc(-c2nc(-c3ccc(-c4nc5ccccc5o4)cc3)[nH]c2-c2ccccc2)cc1,357.0,32,32,54.71,1,4,0.0,7.218900000000006,0,0,0
c1ccc(cc1)C=Cc1nc2c([nH]1)c1ccccc1c1c2cccc1,C(=Cc1nc2c3ccccc3c3ccccc3c2[nH]1)c1ccccc1,367.0,25,25,28.68,1,2,0.0,6.039700000000004,0,0,0
O=C1OC(=O)C(=C1c1c(C)sc2c1cccc2)c1c(C)sc2c1cccc2,Cc1sc2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)OC1=O,403.0,27,25,43.370000000000005,0,2,0.09090909090909091,5.727040000000005,3,2,1
O=C1N(C)C(=O)C(=C1c1c(C)sc2c1cccc2)c1c(C)sc2c1cccc2,Cc1sc2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)N(C)C1=O,397.0,28,25,37.38,0,2,0.13043478260869565,5.642240000000005,2,2,1
O=C1C(=C(C(=O)N1C)c1c(C)sc2c1cccc2)c1c(C)[nH]c2c1cccc2,Cc1[nH]c2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)N(C)C1=O,447.0,28,25,53.17,1,2,0.13043478260869565,4.908840000000004,1,2,1
CCCn1c(C)c(c2c1cccc2)C1=C(C(=O)N(C1=O)C)c1c(C)sc2c1cccc2,CCCn1c(C)c(C2=C(c3c(C)sc4ccccc34)C(=O)N(C)C2=O)c2ccccc21,454.0,31,25,42.31,0,4,0.23076923076923078,5.792240000000006,1,2,1
