SMI,canonical_smi,lambda_max_exp_nm,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolLogP_clipped
CCC1=C(C)C2=C(c3cc(O)cc(c3)O)c3[nH]c(c(c3C)CC)C=C3N=C(C=c4[nH]c(=CC1=N2)c(C)c4CC)C(=C3C)CC,CCC1=C(C)c2cc3[nH]c(c(C)c3CC)c(-c3cc(O)cc(O)c3)c3nc(cc4[nH]c(cc1n2)c(CC)c4C)C(CC)=C3C,822.0,586.78,9.816039999999997,97.82000000000001,4,4,5,6,4,0.3157894736842105,44,226,9.816039999999997
N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1ccc(cc1)C,Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4csc(C=C(C#N)c5ccccc5)c4)cc3)cc2)cc1,368.0,504.6580000000002,9.518879999999996,47.58,0,3,6,5,5,0.02857142857142857,38,180,9.518879999999996
Cc1ccc(cc1)C(=O)Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Cc1ccc(C(=O)Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,240.0,347.2390000000001,2.9388200000000015,155.72000000000003,0,8,5,2,2,0.07142857142857142,25,128,2.9388200000000015
c1cc(cc(c1)c1cccc2c1sc1c2cccc1)c1ccc2c(c1)c1ccccc1c1c2cccc1,c1cc(-c2ccc3c4ccccc4c4ccccc4c3c2)cc(-c2cccc3c2sc2ccccc23)c1,271.0,486.6390000000002,10.848099999999986,0.0,0,1,2,8,8,0.0,37,172,10.848099999999986
c1ccc(cc1)[Si]1(c2ccccc2)C(=CC=C1c1ccccc1)c1ccccc1,C1=C(c2ccccc2)[Si](c2ccccc2)(c2ccccc2)C(c2ccccc2)=C1,382.0,386.5700000000001,5.508800000000005,0.0,0,0,4,5,4,0.0,29,138,5.508800000000005
ClCC(=O)Nc1ccc2c(n1)nc(cc2C)C,Cc1cc(C)c2ccc(NC(=O)CCl)nc2n1,328.0,249.70099999999996,2.42394,54.88,1,3,2,2,2,0.25,17,88,2.42394
[O-][N+](=O)c1ccc(cc1)C=NN=Cc1ccc2c(c1)cccc2,O=[N+]([O-])c1ccc(C=NN=Cc2ccc3ccccc3c2)cc1,328.0,303.321,4.201000000000002,67.86,0,4,4,3,3,0.0,23,112,4.201000000000002
Cc1ccc(cc1)N(c1ccc(cc1)C=C1SC(=S)N(C1=O)CC(=O)O)c1ccc(cc1)C=NN(c1ccccc1)c1ccccc1,Cc1ccc(N(c2ccc(C=NN(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2)cc1,495.0,654.8170000000002,8.922820000000005,76.44999999999999,1,7,10,6,5,0.05263157894736842,47,232,8.922820000000005
CN(c1ccc(cc1)c1c(F)c(F)c(c(c1F)F)c1ccc(cc1)N(C)C)C,CN(C)c1ccc(-c2c(F)c(F)c(-c3ccc(N(C)C)cc3)c(F)c2F)cc1,331.0,388.408,5.709000000000004,6.48,0,2,4,3,3,0.18181818181818182,28,146,5.709000000000004
COc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C=CC(=O)c1cc(sc1C)C,COc1ccc(N(c2ccc(C)cc2)c2ccc(C=CC(=O)c3cc(C)sc3C)cc2)cc1,422.0,453.6070000000002,8.047860000000007,29.54,0,4,7,4,4,0.13793103448275862,33,166,8.047860000000007
OCC(Cn1ccc(=CC=C2C(=NN(C2=O)c2ccccc2)C)cc1)O,CC1=NN(c2ccccc2)C(=O)C1=CC=C1C=CN(CC(O)CO)C=C1,462.0,351.40600000000006,1.9581,76.37,2,5,5,3,1,0.2,26,134,1.9581
Cc1ccc(s1)c1sc(c2c1cccc2)c1ccc2c(c1)c1ccccc1n2c1ccccc1,Cc1ccc(-c2sc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c3ccccc23)s1,458.0,471.65000000000015,9.702319999999995,4.93,0,2,3,7,7,0.03225806451612903,34,162,9.702319999999995
CN(c1ccc(c2c1cccc2)c1nc(c(n1c1ccccc1)c1ccccc1)c1ccccc1)C,CN(C)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)c2ccccc12,350.0,465.60000000000014,8.092500000000006,21.060000000000002,0,2,5,6,6,0.06060606060606061,36,174,8.092500000000006
N#Cc1c(N)sc(c1c1ccc(cc1)Cl)N=Nc1ccc(cc1)[N+](=O)[O-],N#Cc1c(N)sc(N=Nc2ccc([N+](=O)[O-])cc2)c1-c1ccc(Cl)cc1,562.0,383.82000000000005,5.845980000000003,117.67000000000002,1,7,4,3,3,0.0,26,128,5.845980000000003
c1ccc(nc1)C=Nc1ccc(cc1)Cc1ccc(cc1)N=Cc1ccccn1,C(=Nc1ccc(Cc2ccc(N=Cc3ccccn3)cc2)cc1)c1ccccn1,551.0,376.4630000000001,5.568600000000005,50.5,0,4,6,4,4,0.04,29,140,5.568600000000005
O=Cc1cccc(c1)C=NNC(=O)Nn1c(=O)c2cc(cc3c2c(c1=O)cc(c3N)S(=O)(=O)O)S(=O)(=O)O,Nc1c(S(=O)(=O)O)cc2c3c(cc(S(=O)(=O)O)cc13)C(=O)N(NC(=O)NN=Cc1cccc(C=O)c1)C2=O,730.0,561.5100000000002,0.5722000000000006,242.7,5,10,6,4,3,0.0,38,196,0.5722000000000006
BrCc1ccccc1CBr,BrCc1ccccc1CBr,385.0,263.96,3.4764000000000017,0.0,0,0,2,1,1,0.25,10,54,3.4764000000000017
CC(=O)OCc1nc2c(o1)c1ccc(cc1cc2)Br,CC(=O)OCc1nc2ccc3cc(Br)ccc3c2o1,220.0,320.14200000000005,3.806600000000002,52.33,0,4,2,3,3,0.14285714285714285,19,96,3.806600000000002
CC(c1ccc2c(c1)c(c1c(c2c2cccs2)cc(cc1)C(C)(C)C)N(c1cccc2c1cccc2)c1ccccc1)(C)C,CC(C)(C)c1ccc2c(N(c3ccccc3)c3cccc4ccccc34)c3cc(C(C)(C)C)ccc3c(-c3cccs3)c2c1,480.0,589.8480000000003,12.939499999999974,3.24,0,2,4,7,7,0.19047619047619047,44,218,12.939499999999974
Cc1ccc(cc1)C(C1=C(O)C(=O)c2c(C1=O)cccc2)Nc1ccc(cc1)C,Cc1ccc(NC(C2=C(O)C(=O)c3ccccc3C2=O)c2ccc(C)cc2)cc1,473.0,383.4470000000001,5.347940000000004,66.4,2,4,4,4,3,0.12,29,144,5.347940000000004
Cc1cc(sc1C=C(C(=O)O)C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)Sc1c(N2CC(C)CC)cccc1,CCC(C)CN1c2ccccc2Sc2cc(-c3ccc(-c4cc(C)c(C=C(C#N)C(=O)O)s4)c4nsnc34)ccc21,420.0,594.7870000000001,9.0356,90.11,1,8,7,6,5,0.1875,41,204,9.0356
COc1ccc(cc1)c1cnc(n1C)c1ccc(cc1)c1nc2c(n1C)cccc2,COc1ccc(-c2cnc(-c3ccc(-c4nc5ccccc5n4C)cc3)n2C)cc1,320.0,394.4780000000001,5.316400000000005,44.870000000000005,0,3,4,5,5,0.12,30,148,5.316400000000005
Nc1ccc(cc1)S(=O)(=O)N,Nc1ccc(S(N)(=O)=O)cc1,268.0,172.20900000000003,-0.08380000000000004,86.18,2,3,1,1,1,0.0,11,60,-0.08380000000000004
CC(=CCc1c2O[C@H](CC(=O)c2c(c(c1O)CC=C(C)C)O)c1ccc(cc1O)O)C,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@H](c1ccc(O)cc1O)O2,223.0,424.49300000000017,5.232900000000007,107.22000000000001,4,6,5,3,2,0.32,31,164,5.232900000000007
CCc1c(C)[nH]c(=O)c2c1c(=N)[nH]c2=O,CCc1c(C)[nH]c(=O)c2c1C(=N)NC2=O,227.0,205.21699999999998,0.3144899999999999,85.81,3,3,1,2,1,0.3,15,78,0.3144899999999999
CCCn1cnc2c1cc([N+](=O)[O-])c1c2c(on1)c1ccc(cc1)[N+](=O)[O-],CCCn1cnc2c3c(-c4ccc([N+](=O)[O-])cc4)onc3c([N+](=O)[O-])cc21,425.0,367.32100000000014,4.070900000000003,130.13,0,7,5,4,4,0.17647058823529413,27,136,4.070900000000003
Cn1c(=O)c2c(c1c1ccccc1c1c3ccccc3cc3c1cccc3)c(=O)n(c2c1ccccc1c1c2ccccc2cc2c1cccc2)C,CN1C(=O)C2=C(c3ccccc3-c3c4ccccc4cc4ccccc34)N(C)C(=O)C2=C1c1ccccc1-c1c2ccccc2cc2ccccc12,485.0,668.7960000000003,10.699799999999989,40.620000000000005,0,2,4,10,8,0.041666666666666664,52,246,10.699799999999989
Clc1ccc(c(c1)Cl)Nc1nnc(s1)c1cnccn1,Clc1ccc(Nc2nnc(-c3cnccn3)s2)c(Cl)c1,268.0,324.196,4.045500000000001,63.59,1,6,3,3,3,0.0,20,100,4.045500000000001
c1ccc2c(c1)nccn2,c1ccc2nccnc2c1,399.0,130.15,1.6297999999999997,25.78,0,2,0,2,2,0.0,10,48,1.6297999999999997
CC(C1=CC(=CC=Cc2ccncn2)C=C(O1)C(C)(C)C)(C)C,CC(C)(C)C1=CC(=CC=Cc2ccncn2)C=C(C(C)(C)C)O1,429.0,310.4410000000001,5.306400000000005,35.010000000000005,0,3,2,2,1,0.4,23,122,5.306400000000005
CCOc1ccccc1N=Nc1ccc(c(c1)C=Nc1ccccc1S)O,CCOc1ccccc1N=Nc1ccc(O)c(C=Nc2ccccc2S)c1,490.0,377.46900000000005,6.245600000000005,66.54,2,6,6,3,3,0.09523809523809523,27,136,6.245600000000005
Cc1ccc(cc1)S(=O)(=O)n1ccc2c1ccc(c2)C(=C)c1[nH]c2c(c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])cccc2,C=C(c1ccc2c(ccn2S(=O)(=O)c2ccc(C)cc2)c1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-],299.0,640.7430000000002,6.158720000000006,144.17000000000002,2,6,10,6,6,0.09090909090909091,45,228,6.158720000000006
COc1ccc(cc1)c1sc(=S)n(c1C)O,COc1ccc(-c2sc(=S)n(O)c2C)cc1,334.0,253.348,3.5004100000000022,34.39,1,4,2,2,2,0.18181818181818182,16,84,3.5004100000000022
CN(c1ccc(cc1)C=CC1=C(C#N)C(=C(C#N)C#N)OC1(C)C)C,CN(C)c1ccc(C=CC2=C(C#N)C(=C(C#N)C#N)OC2(C)C)cc1,588.0,330.391,3.6960400000000027,83.84,0,5,3,2,1,0.25,25,124,3.6960400000000027
N#Cc1ccc(cc1)C=Cc1cc2c(n1Cc1ccccc1)ncnc2N(Cc1ccccc1)C,CN(Cc1ccccc1)c1ncnc2c1cc(C=Cc1ccc(C#N)cc1)n2Cc1ccccc1,385.0,455.56500000000017,6.158080000000006,57.74,0,4,7,5,5,0.1,35,170,6.158080000000006
CO[Si](CCCSC(=O)c1ccncc1)(OC)OC,CO[Si](CCCSC(=O)c1ccncc1)(OC)OC,265.0,301.44000000000005,2.2232000000000003,57.650000000000006,0,6,8,1,1,0.5,19,106,2.2232000000000003
COc1ccc(c(c1)OC)Cn1c(Nc2ccc(cc2)I)nc2c1cc1oc(=O)c(c(c1c2)C)C(=O)N,COc1ccc(Cn2c(Nc3ccc(I)cc3)nc3cc4c(C)c(C(N)=O)c(=O)oc4cc32)c(OC)c1,362.0,610.4080000000001,4.963720000000003,121.60999999999999,2,7,7,5,5,0.14814814814814814,37,188,4.963720000000003
Fc1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3,Fc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,322.0,377.46200000000016,6.418900000000006,12.89,0,1,1,6,4,0.14814814814814814,29,140,6.418900000000006
O=C(c1ccco1)On1c(=O)c2cccc3c2c(c1=S)ccc3,O=C(ON1C(=O)c2cccc3cccc(c23)C1=S)c1ccco1,468.3,323.32900000000006,3.336100000000002,59.75,0,5,2,4,3,0.0,23,112,3.336100000000002
Fc1ccc2c(c1)c(=O)c(cn2C)C(=O)c1ccccc1Cc1ccccc1,Cn1cc(C(=O)c2ccccc2Cc2ccccc2)c(=O)c2cc(F)ccc21,515.0,371.4110000000001,4.499400000000003,39.07,0,2,4,4,4,0.08333333333333333,28,138,4.499400000000003
O=C1CC=Nc2c1cc(cc2)C(=O)C,CC(=O)c1ccc2c(c1)C(=O)CC=N2,395.0,187.19799999999995,2.1779,46.5,0,3,1,2,1,0.18181818181818182,14,70,2.1779
CN(c1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3)C,CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,351.0,402.5410000000002,6.345800000000006,16.130000000000003,0,2,2,6,4,0.20689655172413793,31,152,6.345800000000006
CC(c1cc(O)c(cc1O)C)C,Cc1cc(O)c(C(C)C)cc1O,212.0,166.22,2.529620000000001,40.46,2,2,1,1,1,0.4,12,66,2.529620000000001
O=Cc1ccc(s1)c1ccc(s1)C1=CCC(CC1)c1ccccc1,O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,393.0,350.5080000000001,6.6402000000000045,17.07,0,3,4,4,3,0.19047619047619047,24,120,6.6402000000000045
CC(n1c(=S)n(c(c1P(c1ccccc1)c1ccccc1)P(=S)(c1ccccc1)c1ccccc1)C)C,CC(C)n1c(P(c2ccccc2)c2ccccc2)c(P(=S)(c2ccccc2)c2ccccc2)n(C)c1=S,270.0,556.6770000000001,5.6509900000000055,9.86,0,2,7,5,5,0.12903225806451613,37,186,5.6509900000000055
C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2C#Cc1cccc2c1cccc2N(C)C,C#Cc1cccc2c(C#Cc3cccc4c(C#Cc5cccc6c(N(C)C)cccc56)cccc34)cccc12,414.0,495.6250000000002,7.993100000000007,3.24,0,1,1,6,6,0.05263157894736842,39,182,7.993100000000007
COc1cccc(c1)c1ccn(c1)C,COc1cccc(-c2ccn(C)c2)c1,269.0,187.242,2.7007000000000003,14.16,0,1,2,2,2,0.16666666666666666,14,72,2.7007000000000003
N[C@@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,649.0,349.4120000000001,0.3181000000000002,112.73,3,5,4,3,1,0.4375,24,128,0.3181000000000002
CCOc1nc2nc(ccc2c(c1C#N)c1ccccc1)c1ccccc1,CCOc1nc2nc(-c3ccccc3)ccc2c(-c2ccccc2)c1C#N,365.0,351.4090000000001,5.234180000000005,58.800000000000004,0,4,4,4,4,0.08695652173913043,27,130,5.234180000000005
[O-][n+]1cccc2c1c1[n+]([O-])cccc1C2(C)C,CC1(C)c2ccc[n+]([O-])c2-c2c1ccc[n+]2[O-],330.0,228.25099999999998,1.2597,53.879999999999995,0,2,0,3,2,0.23076923076923078,17,86,1.2597
COc1c2ccccc2c(c2c1c1cc(F)ccc1n2C)OC,COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,321.0,309.34,4.641000000000004,23.39,0,2,2,4,4,0.15789473684210525,23,116,4.641000000000004
Brc1ccc2c(c1)CCc1c2c(nc2c1c1ccc(cc1CC2)Br)c1ccc(cc1)[N+](=O)[O-],O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccc(Br)cc2CC4)-c2ccc(Br)cc2CC3)cc1,350.0,562.2610000000001,7.713000000000005,56.03,0,3,2,6,4,0.14814814814814814,33,162,7.713000000000005
N#Cc1c(N)sc2c1c1ccccc1C2=Nc1ccc(cc1)[N+](=O)[O-],N#Cc1c(N)sc2c1-c1ccccc1C2=Nc1ccc([N+](=O)[O-])cc1,464.0,346.3710000000001,4.259680000000002,105.31,1,6,2,4,3,0.0,25,120,4.259680000000002
Cc1cc(sc1C=Cc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C=C(C(=O)O)C#N,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=Cc3sc(C=C(C#N)C(=O)O)cc3C)cc2)cc1,535.0,490.62800000000027,8.305140000000007,64.33,1,4,7,4,4,0.0967741935483871,36,178,8.305140000000007
CCc1nccnc1C(=O)C=Cc1ccc(cc1)N(C)C,CCc1nccnc1C(=O)C=Cc1ccc(N(C)C)cc1,295.0,281.359,3.001100000000002,46.09,0,4,5,2,2,0.23529411764705882,21,108,3.001100000000002
[O-][N+](=O)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)n1c2ccccc2c2c1cccc2,O=[N+]([O-])c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,375.0,432.43900000000014,6.4089000000000045,86.99,0,5,4,6,6,0.0,33,158,6.4089000000000045
CCN(c1ccc(cc1)c1oc2ccccc2c(=O)c1O)CC,CCN(CC)c1ccc(-c2oc3ccccc3c(=O)c2O)cc1,574.5,309.365,4.011800000000003,53.68000000000001,1,4,4,3,3,0.21052631578947367,23,118,4.011800000000003
[O-][N+](=Cc1ccc2c(c1)Sc1c(N2C)cccc1)c1cccc(c1)C(=O)C,CC(=O)c1cccc([N+]([O-])=Cc2ccc3c(c2)Sc2ccccc2N3C)c1,314.0,374.4650000000001,5.3826000000000045,46.38,0,4,3,4,3,0.09090909090909091,27,134,5.3826000000000045
c1ccc2c(c1)c1cc3cc4ccccc4nc3nc1C2,c1ccc2c(c1)Cc1nc3nc4ccccc4cc3cc1-2,371.0,268.319,4.354200000000002,25.78,0,2,0,5,4,0.05263157894736842,21,98,4.354200000000002
CCN(c1ccc2c(c1)oc1c(c2)c2nc3c(n2c(=NC2=CC(=S(=O)=O)C(C=C2)C(=O)O)c1C#N)cccc3)CC,CCN(CC)c1ccc2cc3c(oc2c1)c(C#N)c(=NC1=CC(=S(=O)=O)C(C(=O)O)C=C1)n1c2ccccc2nc31,570.0,565.6110000000001,4.2114800000000026,141.26999999999998,1,8,5,6,5,0.16666666666666666,41,204,4.2114800000000026
Oc1ccc(cc1c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3)[N+](=O)[O-],O=[N+]([O-])c1ccc(O)c(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)c1,342.0,420.46800000000025,5.893600000000005,76.26,1,4,2,6,4,0.14814814814814814,32,156,5.893600000000005
OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)OC(=O)C=Cc1ccc(c(c1)O)O)O,O=C[C@H](O)[C@@H](O)[C@H](OC(=O)C=Cc1ccc(O)c(O)c1)[C@H](O)CO,299.0,342.30000000000007,-1.703300000000001,164.75,6,9,8,1,1,0.3333333333333333,24,132,-1.703300000000001
COc1c(OC)c(C#Cc2ccc(c(c2)OC)OC)c2c(c1C#Cc1ccc(c(c1)OC)OC)nsn2,COc1ccc(C#Cc2c(OC)c(OC)c(C#Cc3ccc(OC)c(OC)c3)c3nsnc23)cc1OC,428.0,516.5750000000002,4.542500000000004,81.16000000000001,0,9,6,4,4,0.21428571428571427,37,188,4.542500000000004
O=C1c2cc(ccc2C(=O)C1c1ccc2c(n1)c(ccc2)N1C(=O)c2c(C1=O)cc(cc2)C(C)(C)C)C(C)(C)C,CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccc3cccc(N4C(=O)c5ccc(C(C)(C)C)cc5C4=O)c3n1)C2=O,456.0,530.6240000000004,6.793200000000007,84.41,0,5,2,6,4,0.2647058823529412,40,200,6.793200000000007
COC(=O)Cn1c(=O)c2cccc3c2c(c1=O)ccc3Nc1cccc(c1)F,COC(=O)CN1C(=O)c2cccc3c(Nc4cccc(F)c4)ccc(c23)C1=O,442.0,378.35900000000015,3.491500000000002,75.71000000000001,1,5,4,4,3,0.09523809523809523,28,140,3.491500000000002
COc1cccc2c1oc(=O)c(c2)C(=O)C,COc1cccc2cc(C(C)=O)c(=O)oc12,317.0,218.20799999999994,2.0042,56.510000000000005,0,4,2,2,2,0.16666666666666666,16,82,2.0042
O=C(Cc1cc(=O)oc2c1c1ccccc1cc2)NCc1nnn(c1)C([C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=O)[nH]c1=O)O,Cc1cn([C@H]2C[C@H](O)[C@@H](C(O)n3cc(CNC(=O)Cc4cc(=O)oc5ccc6ccccc6c45)nn3)O2)c(=O)[nH]c1=O,350.0,574.5500000000003,0.3945199999999998,194.57,4,10,7,6,5,0.2857142857142857,42,216,0.3945199999999998
Clc1cc(Cl)c2c(c1)c1cc(Cl)cc(c1[nH]2)Cl,Clc1cc(Cl)c2[nH]c3c(Cl)cc(Cl)cc3c2c1,378.0,304.99100000000004,5.9347,15.79,1,0,0,3,3,0.0,17,86,5.9347
CCn1c2ccc(cc2c2c1ccc(c2)N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-])N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],CCn1c2ccc(N=Nc3nc4ccc([N+](=O)[O-])cc4s3)cc2c2cc(N=Nc3nc4ccc([N+](=O)[O-])cc4s3)ccc21,499.0,607.6370000000002,9.680999999999992,166.43,0,12,7,7,7,0.07142857142857142,43,210,9.680999999999992
O=c1nc2c(s1)ccccc2,O=c1nc2cccccc-2s1,391.0,163.20099999999996,1.6080999999999999,29.96,0,3,0,2,0,0.0,11,54,1.6080999999999999
Cc1cccc(c1)O,Cc1cccc(O)c1,700.0,108.13999999999999,1.7006199999999998,20.23,1,1,0,1,1,0.14285714285714285,8,42,1.7006199999999998
Cc1nn2c(c1N=Nc1ccc(cc1)[N+](=O)[O-])[nH]c(c2N=Nc1ccccc1)c1ccccc1,Cc1nn2c(N=Nc3ccccc3)c(-c3ccccc3)[nH]c2c1N=Nc1ccc([N+](=O)[O-])cc1,552.0,450.4620000000002,7.376820000000006,125.66999999999999,1,7,6,5,5,0.041666666666666664,34,166,7.376820000000006
Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)c1ccccc1)c1ccc(s1)c1ccccc1,Cn1c2ccc(-c3ccc(-c4ccccc4)s3)cc2c2cc(-c3ccc(-c4ccccc4)s3)ccc21,639.05,497.6880000000002,10.122499999999992,4.93,0,2,4,7,7,0.030303030303030304,36,172,10.122499999999992
c1ccc(cc1)n1nc2c(c1)c1nc3c(n1c(c2)c1ccccc1)cccc3,c1ccc(-c2cc3nn(-c4ccccc4)cc3c3nc4ccccc4n23)cc1,339.0,360.4200000000001,5.493400000000004,35.120000000000005,0,2,2,6,6,0.0,28,132,5.493400000000004
COc1ccc(cc1)N(c1ccc(cc1)C=C(C(=O)O)C#N)c1ccc(cc1)OC,COc1ccc(N(c2ccc(C=C(C#N)C(=O)O)cc2)c2ccc(OC)cc2)cc1,441.0,400.43400000000014,5.165180000000005,82.79,1,5,7,3,3,0.08333333333333333,30,150,5.165180000000005
N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccc1)c1ccc(cc1)C#Cc1ccccc1)C(=O)O,N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccc(C#Cc5ccccc5)cc4)c4ccc(C#Cc5ccccc5)cc4)cc3)s2)s1)C(=O)O,445.0,704.8760000000004,11.404579999999987,64.33,1,5,7,7,7,0.0,52,246,11.404579999999987
COc1ccc2c(c1)oc(=O)cc2CNc1ccccc1,COc1ccc2c(CNc3ccccc3)cc(=O)oc2c1,321.0,281.31100000000004,3.4137000000000013,51.47,1,4,4,3,3,0.11764705882352941,21,106,3.4137000000000013
OCCc1ccc2c(c1)sc(n2)Nc1ccc2c(c1)nc1c(c2)cc(cc1)[N+](=O)[O-],O=[N+]([O-])c1ccc2nc3cc(Nc4nc5ccc(CCO)cc5s4)ccc3cc2c1,437.0,416.46200000000016,5.184300000000003,101.18,2,7,5,5,5,0.09090909090909091,30,148,5.184300000000003
N#Cc1ccc(cc1)c1[nH]c(=O)c2c1c(=O)[nH]c2c1ccc(cc1)C#N,N#Cc1ccc(C2=C3C(=O)NC(c4ccc(C#N)cc4)=C3C(=O)N2)cc1,565.0,338.3260000000001,1.8119599999999998,105.78,2,4,2,4,2,0.0,26,122,1.8119599999999998
Nc1sc(c(n1)c1ccc(cc1)NC(=O)c1ccccc1)N=Nc1ccc(cc1)[N+](=O)[O-],Nc1nc(-c2ccc(NC(=O)c3ccccc3)cc2)c(N=Nc2ccc([N+](=O)[O-])cc2)s1,537.0,444.47600000000017,5.968200000000004,135.87,2,8,6,4,4,0.0,32,158,5.968200000000004
COc1cc(ccc1OC)c1nn2c(c1)cc(cc2)c1nnc(o1)c1ccccc1,COc1ccc(-c2cc3cc(-c4nnc(-c5ccccc5)o4)ccn3n2)cc1OC,340.0,398.42200000000014,4.7355000000000045,74.68,0,6,5,5,5,0.08695652173913043,30,148,4.7355000000000045
O=c1[nH]c2nc3c(n2c(c1N=Nc1ccccc1[N+](=O)[O-])N)cccc3,Nc1c(N=Nc2ccccc2[N+](=O)[O-])c(=O)[nH]c2nc3ccccc3n12,419.0,349.31000000000006,3.081600000000001,144.04,2,7,3,4,4,0.0,26,128,3.081600000000001
O=C1C(=O)c2ccccc2c2c1cccc2,O=C1C(=O)c2ccccc2-c2ccccc21,554.0,208.21599999999998,2.7326000000000006,34.14,0,2,0,3,2,0.0,16,76,2.7326000000000006
COc1ccc2c(c1)[n+](CCCS(=O)(=O)[O-])c(s2)N=c1sc2c(n1C)ccc(c2)OC,COc1ccc2c(c1)sc(=Nc1sc3ccc(OC)cc3[n+]1CCCS(=O)(=O)[O-])n2C,642.0,479.6050000000003,2.9269000000000025,96.83000000000001,0,8,7,4,4,0.3,31,164,2.9269000000000025
COc1cc(C2=CC=C(C2)C=C(C(=O)O)C#N)c(cc1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)OC,COc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)c(OC)cc1C1=CC=C(C=C(C#N)C(=O)O)C1,478.0,622.7460000000001,9.817179999999999,82.79,1,6,10,6,5,0.07692307692307693,46,226,9.817179999999999
CCOc1ccccc1N=Nc1ccc(c(c1)C=Nc1ccccc1O)O,CCOc1ccccc1N=Nc1ccc(O)c(C=Nc2ccccc2O)c1,487.0,361.40100000000007,5.662500000000006,86.77000000000001,2,6,6,3,3,0.09523809523809523,27,136,5.662500000000006
Nc1nc2n(c(c1N=Nc1ccccc1Cl)N)nc(c2N=Nc1nccs1)N,Nc1nc2c(N=Nc3nccs3)c(N)nn2c(N)c1N=Nc1ccccc1Cl,486.0,413.8580000000002,4.416600000000001,170.57999999999998,3,11,4,4,4,0.0,28,140,4.416600000000001
Clc1ccc(cc1)C(=O)On1c(=O)c2cccc3c2c(c1=S)ccc3,O=C(ON1C(=O)c2cccc3cccc(c23)C1=S)c1ccc(Cl)cc1,466.0,367.8130000000001,4.396500000000002,46.61,0,4,2,4,3,0.0,25,122,4.396500000000002
O[C@@H]1[C@@H](COP(=O)(OP(=O)(OP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,340.0,507.1820000000001,-1.629000000000001,279.13,7,13,8,3,2,0.5,31,174,-1.629000000000001
